-0.354544,-0.182083,-0.330029
-0.0451981,0.403644,-0.418155
0.0954029,0.0355942,-0.474242
0.733452,0.606932,0.579765
-0.758893,-0.792322,0.440883
0.593368,-0.809308,0.34604
0.0577989,-0.679322,-0.64193
0.817519,-0.73237,-0.5043
